0.9979436623213159,0.8323922107701349,0.7653861625931001,0.7042746413237504,0.6557240885241116,0.33106409162003836,0.9275237710930336,0.30760057124013385,0.4922257669823463,0.16747978442300257,0.5703156049995693,0.3842745867451201,0.4607391459742141,0.40585840927567857,0.5087245385439441,0.37758734764708035,0.42152884357164466,0.5551808586330228,0.1674640132546701,0.22946980877355702,0
0.996254885931866,0.8391195990441458,0.7604167905063116,0.7051417651398751,0.6629897708632699,0.32985900323549383,0.9244611989508735,0.3009506360443258,0.49367872417704195,0.16764702397889486,0.5717750583114981,0.3780234269830558,0.45986851984439975,0.3881836885773124,0.4966547868754659,0.36666175580688093,0.4165968047100791,0.5556993118258151,0.16528709850318415,0.22339965556287025,0
0.9708101561163428,0.823539694937237,0.7595081043721842,0.7090578836777162,0.6597503664201901,0.3362326760082116,0.9330346758173713,0.3015013722624094,0.491263461461345,0.16814120069468086,0.5800048581645644,0.3705444056782247,0.4772546899299039,0.39881352714942764,0.5074514181639461,0.3741435404272862,0.4268259665200365,0.5652675023847357,0.1669641921876782,0.22975053865702721,0
1.0,0.8555583933649414,0.7520380093131165,0.7109769361909374,0.6645785018594776,0.33456360746238945,0.9280261522648308,0.29201244288684663,0.4935568692849189,0.16844956547435247,0.582334296526025,0.3617325489722488,0.47607015642283423,0.3837247095637183,0.49955857403019793,0.3581463507848831,0.4125450805868325,0.5404921793201337,0.16376570120603634,0.2206176297330495,0
1.0,0.8843045235554337,0.7418845323117543,0.7147752078286288,0.6724648532755756,0.3290722103004568,0.9128039904914744,0.27909354035075684,0.5011999158663226,0.16900808660362052,0.5809087210848835,0.3557371310692224,0.46348912302489165,0.3500004510826034,0.47450027649264265,0.33194922201429533,0.38923425862267613,0.503727318115974,0.15825202000295716,0.20353671779425891,0
0.9718678739786026,0.8243117121554318,0.7552938607094065,0.7144813219504899,0.6594728846012221,0.3401022731246099,0.9369649035619739,0.2973533822668272,0.49058794772422576,0.16873006134715476,0.5869835431312534,0.3611235421093419,0.48946497425208,0.4048139711130752,0.5114440497020737,0.37167576715643946,0.427873516790524,0.5581378936505295,0.1666865968821361,0.22995212603206697,0
1.0,0.8354993615833869,0.7519171580630634,0.7173619928544526,0.6607740807462503,0.34330370555636336,0.9401052654999845,0.2941595540579861,0.49005398842738457,0.16927050674231942,0.5926003480987744,0.35381290402902177,0.499487675044613,0.4100963566856859,0.515200847677164,0.36969935655924313,0.42957216240569485,0.5592779922880217,0.16651136104530545,0.2301139961471103,0
0.9789298558855839,0.8272167185438429,0.7510726317123181,0.7184008626811189,0.6580992717122226,0.3441187049071435,0.9408897634316162,0.29337836619721325,0.48992131860368715,0.16941518940151243,0.594009168321314,0.3520161121849203,0.5020292571510065,0.41001940655328717,0.5149869897533987,0.3692051667467976,0.42931016861579735,0.5544428049709904,0.16647398411195977,0.23015452465955277,0
1.0,0.895339720206626,0.7334098130211785,0.7227474129680855,0.6736049646564973,0.3328396253635092,0.9120066820184516,0.27067062947502846,0.5035508996930633,0.17006385886570058,0.5900601980657351,0.3423818048917384,0.4759741205245937,0.331035903994047,0.46454725759792825,0.32153530616710346,0.385114892269528,0.49032887113020673,0.15619070292936266,0.19820747801096592,0
0.9676518283437471,0.8236978579019169,0.746005680687241,0.7211948234944386,0.656209172916034,0.3491307443102989,0.9455920417067165,0.2888357725850459,0.48913178231716464,0.1703633990317889,0.602500109107991,0.34149048828385486,0.5175856448589374,0.4087489693424826,0.5154721707389911,0.36624162620306366,0.4312845893096885,0.5533699718754407,0.16630313355951576,0.23039825637718045,0
